Month,Year,Region,Volume,Type,LogVolume
Sep,2015,Chicago,106843.38,organic,5.02874761851191
Oct,2016,DallasFtWorth,107228.2,organic,5.03030901570948
Mar,2019,Phoenix/Tucson,107596.23,organic,5.03179705461215
May,2019,Northern New England,107751,organic,5.0324213093893
Mar,2017,DallasFtWorth,107774.12,organic,5.032514485428
May,2016,BaltimoreWashington,107922.06,organic,5.03311022649052
Sep,2017,Chicago,108007.2,organic,5.03345270748735
Feb,2018,Houston,108161.1,organic,5.03407109540138
Dec,2015,Plains,108163.97,organic,5.03408261903258
Jun,2017,Atlanta,108482.13,organic,5.03535820379221
Oct,2017,HarrisburgScranton,108495.21,organic,5.03541056476069
Jul,2016,Chicago,108571.76,organic,5.03571687800556
Aug,2017,Seattle,108643.06,organic,5.03600198928546
Sep,2016,Chicago,108646.44,organic,5.03601550043394
Feb,2017,Detroit,108830,organic,5.0367486291722
Aug,2016,Seattle,109134.09,organic,5.0379604314896
Oct,2015,Denver,109290.37,organic,5.03858189625791
Feb,2017,Philadelphia,109500.04,organic,5.03941427782249
Oct,2015,Seattle,109663.3,organic,5.04006131058108
Jan,2018,Philadelphia,109684.21,organic,5.04014411159071
Apr,2017,SanFrancisco,109690.84,organic,5.04017036227342
Sep,2017,Boston,110256.71,organic,5.04240502922648
Mar,2017,WestTexNewMexico,110332.85,organic,5.0427048365534
Jun,2016,SanFrancisco,110727.58,organic,5.04425580832197
Jan,2019,Denver,111924.33,organic,5.04892450329516
Jan,2017,DallasFtWorth,111930.13,organic,5.04894700816726
Mar,2019,Harrisburg/Scranton,112066.97,organic,5.04947762989671
Sep,2015,Denver,112288.09,organic,5.05033369462672
Feb,2018,Denver,112353.49,organic,5.05058656731323
Nov,2017,Seattle,112574.62,organic,5.05144048965956
Jun,2015,Southeast,113060.42,organic,5.05331059445634
Feb,2018,Boston,113190.2,organic,5.05380882729251
Jul,2017,CincinnatiDayton,113190.86,organic,5.05381135960999
Aug,2016,Chicago,113265.27,organic,5.05409676458941
Oct,2016,NewYork,113737.47,organic,5.05590356348658
May,2019,San Francisco,113996,organic,5.05688961266625
Dec,2015,Seattle,114140.29,organic,5.05743897164066
Aug,2017,Houston,114171.51,organic,5.05755774494812
Feb,2017,WestTexNewMexico,114400.27,organic,5.05842704945151
Jul,2015,Denver,114421.27,organic,5.05850676383632
Feb,2019,Denver,115252.06,organic,5.0616486966529
Apr,2015,SanFrancisco,115686.57,organic,5.06328294483395
Oct,2017,Denver,116296.13,organic,5.06556526290034
Dec,2015,Denver,116512.69,organic,5.06637322919756
Apr,2017,BaltimoreWashington,116599.59,organic,5.06669702331278
Jun,2016,DallasFtWorth,116684.1,organic,5.06701168078645
Apr,2019,Phoenix/Tucson,116741.11,organic,5.06722381836067
May,2016,Houston,116944.92,organic,5.06798136112691
Jan,2018,Boston,117115.69,organic,5.06861508144264
Jan,2019,Houston,117495.77,organic,5.07002223172498
Feb,2016,NewYork,117611.84,organic,5.07045104442576
Dec,2016,Denver,117742.09,organic,5.07093174055897
Jan,2015,Denver,117900.25,organic,5.07151472598996
Feb,2017,Portland,117988.31,organic,5.07183898057741
Feb,2018,Portland,118023.33,organic,5.07196786399068
Jul,2017,Boston,118188.31,organic,5.07257452262338
Apr,2019,Northern New England,118192.79,organic,5.07259098450869
Sep,2015,Plains,118325.14,organic,5.0730770269891
May,2015,Chicago,118581.31,organic,5.07401624380477
Apr,2016,WestTexNewMexico,118913.71,organic,5.07523192891721
Mar,2019,South Carolina,118953.72,organic,5.0753780281321
Feb,2016,Portland,119227.85,organic,5.07637771252322
Oct,2017,Houston,120251.06,organic,5.08008891332131
Mar,2018,Portland,120464.08,organic,5.08085756821095
Oct,2016,Seattle,120749.97,organic,5.08188703152429
Jan,2015,SanFrancisco,120936.65,organic,5.08255793428262
Jan,2018,NorthernNewEngland,121215.08,organic,5.08355665244899
Oct,2015,Plains,121449.92,organic,5.08439723306812
Sep,2016,Portland,121816.1,organic,5.08570469124493
Dec,2017,Philadelphia,122407.85,organic,5.08780926995304
Jun,2017,DallasFtWorth,122586.4,organic,5.08844229128699
Nov,2015,Chicago,122720.98,organic,5.08891881471844
Dec,2017,Boston,123472.35,organic,5.09156971397732
Oct,2015,Southeast,123983.62,organic,5.09336431247267
Apr,2017,WestTexNewMexico,123989.44,organic,5.09338469850884
Mar,2018,SanFrancisco,124330.2,organic,5.09457663226444
Jun,2015,Portland,124409.97,organic,5.09485518535869
Oct,2017,NorthernNewEngland,124928.02,organic,5.09665985684172
Mar,2018,DallasFtWorth,125375.33,organic,5.09821208913508
Jan,2018,Houston,125528.01,organic,5.09874064399355
May,2017,DallasFtWorth,125925.5,organic,5.10011368394357
Feb,2019,Northern New England,126192.42,organic,5.10103326892523
Feb,2016,Chicago,126313.65,organic,5.10145028483369
Sep,2017,Philadelphia,126559.78,organic,5.10229571121627
Feb,2019,Houston,127003.46,organic,5.10381555275468
Mar,2017,CincinnatiDayton,127005.24,organic,5.10382163950823
Apr,2015,Plains,127128.23,organic,5.10424200037215
May,2016,DallasFtWorth,127142.35,organic,5.10429023432899
Feb,2019,Boston,127393.62,organic,5.1051476786416
Jun,2015,Denver,127466.2,organic,5.10539503889123
Apr,2015,Southeast,127601.36,organic,5.10585530320448
Mar,2018,Boston,127618.43,organic,5.10591339749895
Sep,2016,Seattle,127679.83,organic,5.1061222957633
Jul,2015,Portland,128569.59,organic,5.10913825896957
Apr,2019,Boston,128727.06,organic,5.1096698505049
Jan,2016,NewYork,129048.38,organic,5.11075255702807
Jan,2017,Houston,129930.16,organic,5.11370997325343
Jul,2016,SanFrancisco,130101.19,organic,5.11428126895259
Nov,2017,BaltimoreWashington,130154.23,organic,5.11445828720366
Feb,2016,Denver,130184.77,organic,5.11456018014738
Dec,2017,Denver,130224.09,organic,5.11469133128531
Jul,2015,Plains,130402.23,organic,5.11528501830091
Nov,2017,Chicago,130444.85,organic,5.11542693770429
Jan,2016,Portland,130575.53,organic,5.1158617972937
Nov,2016,NewYork,131135.5,organic,5.11772027648849
Mar,2019,West Tex/New Mexico,131166.45,organic,5.11782276458877
Jan,2019,Dallas/Ft. Worth,131465.09,organic,5.11881044306772
Apr,2016,Chicago,131674.93,organic,5.11950309615333
Jan,2015,Plains,131685.65,organic,5.11953845176235
Dec,2017,Houston,131870.53,organic,5.12014775166178
Jul,2015,Seattle,132251.68,organic,5.12140119760776
Jul,2016,Denver,132578.43,organic,5.12247287177629
Apr,2017,DallasFtWorth,132717.79,organic,5.12292914125925
Dec,2015,Portland,132945.57,organic,5.12367387038809
Mar,2017,Detroit,133214.43,organic,5.12455127085487
Jan,2018,Denver,133865.13,organic,5.12666746408599
Mar,2016,Chicago,133901.67,organic,5.12678599349642
Aug,2015,Portland,134069.68,organic,5.12733057279913
Jun,2015,Plains,134385.02,organic,5.12835086028087
Feb,2019,Portland,134491.8,organic,5.12869580609818
Aug,2016,Houston,134572.47,organic,5.12895622370699
Jul,2015,Southeast,134759.16,organic,5.12955829521127
Oct,2017,Seattle,134771.81,organic,5.12959906102901
May,2019,Chicago,135053,organic,5.13050423583169
Feb,2019,Dallas/Ft. Worth,135365.68,organic,5.13150856925363
Apr,2019,San Francisco,136244.55,organic,5.13431913882196
Jun,2016,NewYork,136614.93,organic,5.13549816393042
Mar,2018,Houston,136769.93,organic,5.13599062464611
Apr,2019,Philadelphia,136956.24,organic,5.1365818243653
Apr,2019,Houston,137239.89,organic,5.1374803612902
Feb,2017,CincinnatiDayton,137786.39,organic,5.13920632178199
Jan,2019,Portland,138216.49,organic,5.14055985988901
Jan,2019,San Francisco,138809.85,organic,5.1424202849147
Jul,2017,DallasFtWorth,139033.09,organic,5.14311817503207
Jan,2016,Chicago,139687.63,organic,5.14515794898747
Jun,2016,Portland,140432.97,organic,5.14746908078602
Mar,2015,SanFrancisco,140786.68,organic,5.14856156761757
Feb,2017,Denver,140828.27,organic,5.14868984424233
Nov,2016,Seattle,140835.4,organic,5.14871183159808
Nov,2015,Southeast,140923.15,organic,5.14898234223223
Jan,2019,Boston,141211.67,organic,5.14987058911787
Mar,2018,Philadelphia,141367.72,organic,5.15035025368782
Mar,2016,NewYork,142782.56,organic,5.15467516431474
Oct,2015,LosAngeles,145042.99,organic,5.16149674397711
Oct,2016,Chicago,145919.59,organic,5.1641136007199
Nov,2016,Houston,147052.47,organic,5.16747232362963
Aug,2015,Chicago,147490.24,organic,5.16876328231834
Feb,2015,SanFrancisco,147568.63,organic,5.16899404538767
May,2015,SanFrancisco,148097.64,organic,5.17054813790579
May,2015,Portland,148337.29,organic,5.1712503405461
Jun,2016,Chicago,148537.17,organic,5.17183514527574
Nov,2015,Plains,149415.43,organic,5.17439544900436
Jun,2015,Seattle,149629.49,organic,5.17501719568158
Feb,2017,Houston,150293.02,organic,5.17693881128634
Nov,2016,Syracuse,150497.13,conventional,5.17752821795612
Feb,2016,Southeast,150640.33,organic,5.17794125839617
Feb,2019,Philadelphia,151018.01,organic,5.17902874316871
Feb,2015,Portland,151722.71,organic,5.1810505912647
Jul,2016,DallasFtWorth,151989.39,organic,5.18181327198898
Jul,2016,Portland,152167.75,organic,5.18232261904998
May,2015,Southeast,152201.9,organic,5.18242007394812
May,2017,Houston,152377.21,organic,5.18292001745397
May,2015,Plains,152835.03,organic,5.18422290654405
Dec,2016,Portland,153306.2,organic,5.18555971892052
Jun,2016,Seattle,153952.94,organic,5.18738798692928
Dec,2017,Portland,154128.82,organic,5.18788385349259
Feb,2018,Philadelphia,154352.43,organic,5.18851347105351
Jan,2015,Seattle,154453.9,organic,5.18879887882132
Feb,2015,Southeast,154991.55,organic,5.19030802147089
Feb,2018,Chicago,155270.24,organic,5.19108822429067
Jul,2017,Seattle,156250.28,organic,5.19382080427113
Feb,2017,Seattle,156868.23,organic,5.19553499627795
Feb,2015,Plains,156880.22,organic,5.19556818969032
Apr,2019,Denver,158240.74,organic,5.19931830520081
Jan,2019,Northern New England,158285.69,organic,5.19944165374452
Apr,2019,Chicago,158537.45,organic,5.20013186849195
Mar,2018,Chicago,158626.94,organic,5.20037694653629
Jan,2015,Portland,158811.61,organic,5.20088224856101
Jan,2017,Denver,159163.04,organic,5.2018422255398
Oct,2017,Philadelphia,159609.4,organic,5.20305846500916
Jul,2017,Portland,159609.83,organic,5.20305963503032
Apr,2015,Portland,159743.78,organic,5.20342395688197
Jan,2019,Philadelphia,160706.1,organic,5.20603236180417
Mar,2018,Detroit,160912.17,organic,5.20658889160661
Feb,2017,Chicago,161557.46,organic,5.20832701659095
Aug,2015,Denver,161637.81,organic,5.20854295763699
Jun,2017,Chicago,162093.21,organic,5.20976482286027
Dec,2016,Chicago,162798.01,organic,5.21164909188426
Aug,2017,BaltimoreWashington,162894.88,organic,5.21190743407713
Oct,2017,Boston,163564.85,organic,5.213689979707
Jan,2018,Chicago,163988.75,organic,5.21481405548363
Apr,2019,Baltimore/Washington,164328.48,organic,5.21571283814574
Jan,2016,Seattle,164544.89,organic,5.21628439967043
Jun,2017,Portland,164829.91,organic,5.21703602149534
Aug,2015,Southeast,165470.71,organic,5.21872113037073
Aug,2015,Plains,165895.49,organic,5.21983457954614
Dec,2016,NewYork,166810.76,organic,5.22222406103738
Apr,2015,Seattle,167361.45,organic,5.22365542988
Feb,2015,Seattle,167471.2,organic,5.22394013222964
Apr,2019,Dallas/Ft. Worth,167666.03,organic,5.22444508122287
Sep,2015,LosAngeles,167858.41,organic,5.22494310504245
Jan,2015,Syracuse,168070.39,conventional,5.22549120783383
Apr,2016,NewYork,168386.14,organic,5.22630634150306
Apr,2015,Chicago,168832.22,organic,5.2274553311102
Dec,2016,Plains,171249.27,organic,5.23362872886141
May,2019,Southeast,171717,organic,5.23481329248602
Jan,2015,Albany,171727.14,conventional,5.23483893709914
Feb,2016,Seattle,172052.09,organic,5.23565995257424
Mar,2016,Plains,172137.94,organic,5.23587660139492
Jul,2017,BaltimoreWashington,172503.56,organic,5.23679806214786
Mar,2019,Boston,173076.43,organic,5.23823792854604
Jan,2015,Northeast,174022.86,organic,5.24060630184437
Sep,2016,Houston,174389.65,organic,5.24152070604797
Apr,2016,Portland,174683.52,organic,5.24225193468721
Mar,2015,Plains,175203.49,organic,5.24354275293164
Mar,2017,Chicago,175388.89,organic,5.24400207954022
Dec,2017,Chicago,175886.62,organic,5.24523280318013
Nov,2015,Portland,176223.88,organic,5.2460647590676
Mar,2019,Northern New England,176380.22,organic,5.24644987996523
May,2017,Chicago,176758.2,organic,5.24737957031701
Apr,2015,LosAngeles,177171.73,organic,5.24839442587797
Feb,2016,Plains,177408.73,organic,5.24897498695874
Jul,2015,Northeast,179212.99,organic,5.25336948568803
Jun,2015,LosAngeles,180177.85,organic,5.25570140032762
Dec,2016,Syracuse,180808.13,conventional,5.25721795453954
Jul,2015,LosAngeles,181541.71,organic,5.25897642188864
Mar,2019,Philadelphia,181691.27,organic,5.25933406059416
Sep,2015,Syracuse,182660.01,conventional,5.261643477088
Dec,2015,Syracuse,182726.67,conventional,5.26180193973631
Jun,2017,Houston,183257.41,organic,5.26306154433389
Feb,2015,LosAngeles,183595.54,organic,5.26386212688202
Oct,2015,Syracuse,184701.34,conventional,5.2664700462388
Aug,2015,Seattle,185436.86,organic,5.26819606477882
Dec,2015,Midsouth,185456.79,organic,5.26824273847643
Mar,2019,Dallas/Ft. Worth,185976.08,organic,5.26945708942198
Feb,2018,BaltimoreWashington,186957.2,organic,5.27174219513912
Oct,2017,Chicago,187340.15,organic,5.27263086362622
Apr,2019,Portland,188066,organic,5.27431028759153
Sep,2016,Plains,188083.72,organic,5.27435120586324
Jul,2017,Chicago,188560.82,organic,5.2754514581496
Nov,2015,Denver,188760.95,organic,5.27591215440263
May,2016,SanFrancisco,189329.59,organic,5.27721849441522
Jul,2016,Seattle,189496.93,organic,5.27760217844731
Feb,2015,Syracuse,190394.55,conventional,5.27965451264718
Oct,2016,Houston,190514.17,organic,5.27992728302447
Mar,2016,Southeast,190960.07,organic,5.28094256519753
Dec,2017,BaltimoreWashington,191269.13,organic,5.28164488245549
Nov,2016,Plains,191609.53,organic,5.28241710559579
Dec,2016,Seattle,191970.43,organic,5.28323433767835
May,2015,Seattle,192707.19,organic,5.28489791869838
Sep,2016,NewYork,192742.23,organic,5.2849768794019
Apr,2015,Albany,194376.61,conventional,5.28864400359905
Mar,2018,BaltimoreWashington,194456.96,organic,5.28882349202192
Mar,2016,Portland,195239.53,organic,5.2905677535089
Jan,2017,Portland,195522.7,organic,5.29119718583642
Jan,2017,Chicago,195854.14,organic,5.2919327561757
Mar,2019,Houston,196019.81,organic,5.29229996390208
Nov,2017,Plains,196104.15,organic,5.29248678440225
Oct,2016,Plains,196319.99,organic,5.29296452326116
Jan,2015,LosAngeles,196455.36,organic,5.29326388240548
Nov,2015,Seattle,196796.4,organic,5.29401714961141
Apr,2015,Syracuse,198456.57,conventional,5.29766548100844
Jul,2017,Houston,199507.94,organic,5.2999601843815
Mar,2019,Portland,200031.23,organic,5.30109780545322
Jun,2017,Seattle,200533.36,organic,5.30218663061585
Dec,2015,LosAngeles,200617.66,organic,5.30236916050378
Feb,2019,San Francisco,201236.84,organic,5.3037074890287
Mar,2015,Southeast,201865.64,organic,5.30506240300352
Sep,2015,Northeast,203374.3,organic,5.3082960711365
Mar,2017,Houston,203989.32,organic,5.30960743023725
Jan,2018,Seattle,204968.36,organic,5.31168682623661
Mar,2017,Portland,205083.67,organic,5.31193108059637
May,2016,Portland,205207.13,organic,5.31219244642935
Jul,2016,NewYork,205569.91,organic,5.31295954574487
Mar,2015,Seattle,206186.7,organic,5.31426064783936
Aug,2015,LosAngeles,206607.52,organic,5.31514612471055
Feb,2019,Baltimore/Washington,207060.6,organic,5.31609746813312
Apr,2015,Denver,207205.45,organic,5.31640117420929
May,2016,NewYork,208204.07,organic,5.31848921490201
Apr,2016,Plains,208711.9,organic,5.31954721167685
May,2016,Chicago,209208.32,organic,5.32057895198414
Feb,2015,Albany,209370.24,conventional,5.32091495087533
Jun,2015,SouthCentral,211616.8,organic,5.32555014284175
Mar,2015,LosAngeles,211742.65,organic,5.32580834405662
May,2017,Portland,212106.72,organic,5.32655442812376
Aug,2016,Plains,212336.22,organic,5.32702408179881
Dec,2016,Southeast,212550.5,organic,5.32746213093093
Sep,2017,Plains,214205.72,organic,5.33083106374732
Mar,2016,Seattle,215302.62,organic,5.33304931474973
Jun,2016,Plains,216263.55,organic,5.3349833277247
Jan,2016,Denver,216603.49,organic,5.33566544986793
Oct,2015,Northeast,216646.18,organic,5.33575103576805
Jan,2017,NewYork,219907.87,organic,5.3422407720457
Dec,2015,SouthCentral,220244.64,organic,5.34290534797286
Nov,2017,Syracuse,220254.11,conventional,5.3429240212097
May,2017,Seattle,220274.89,organic,5.3429649930383
May,2016,WestTexNewMexico,222463.46,organic,5.3472586875706
May,2015,LosAngeles,222831.36,organic,5.3479763109027
Mar,2019,Denver,223927.19,organic,5.35010683029195
Apr,2016,Southeast,224054.07,organic,5.35035283739205
Apr,2017,Houston,225136.28,organic,5.35244548582328
Jan,2017,Seattle,226163.33,organic,5.35442219002505
Oct,2015,Midsouth,226743.51,organic,5.35553486525132
Mar,2019,San Francisco,228107.6,organic,5.35813975517177
Jun,2015,Northeast,228508.63,organic,5.35890260655293
Jan,2016,Plains,228759.73,organic,5.35937957528686
Jan,2019,Baltimore/Washington,229219.52,organic,5.36025159875484
Sep,2016,Syracuse,230060.74,conventional,5.36184251238395
Jan,2018,BaltimoreWashington,230589.27,organic,5.36283909442351
May,2019,Seattle,230904,organic,5.36343145635971
Jan,2015,SouthCentral,231027.8,organic,5.36366424249025
Jan,2015,Midsouth,231040.36,organic,5.36368785259441
Aug,2016,DallasFtWorth,231815.47,organic,5.36514241485213
Aug,2015,Syracuse,232974.35,conventional,5.36730810872274
Sep,2016,Southeast,233745.98,organic,5.36874415054421
Oct,2017,Syracuse,233827.6,conventional,5.36889577209637
Mar,2017,Denver,233855.44,organic,5.36894747702195
Mar,2015,Denver,234206.04,organic,5.36959809101323
Apr,2015,Northeast,235896.51,organic,5.37272151570987
May,2019,New York,236422,organic,5.37368788690485
Feb,2015,GreatLakes,236599.84,organic,5.37401444660155
Mar,2015,Syracuse,236768.56,conventional,5.37432403282694
Jan,2015,GreatLakes,237230.17,organic,5.37516992006875
Nov,2015,Syracuse,237334.77,conventional,5.37536136785477
Mar,2015,Portland,238456.98,organic,5.37741003941873
May,2016,Plains,238913.99,organic,5.37824158131919
Nov,2015,LosAngeles,239338.74,organic,5.37901300035402
Feb,2017,Plains,239984.83,organic,5.38018378981363
Nov,2016,Boise,241267.24,conventional,5.38249835608571
Nov,2015,Midsouth,241354.54,organic,5.38265547252866
Jul,2015,SouthCentral,242259.52,organic,5.38428085239868
Jun,2017,Syracuse,242441.32,conventional,5.38460663991129
Nov,2016,Southeast,242645.36,organic,5.38497199090923
Sep,2015,Midsouth,243725.01,organic,5.38690009688141
Sep,2017,BaltimoreWashington,243937.42,organic,5.38727842619718
Feb,2015,Northeast,243962.39,organic,5.38732287931235
Oct,2015,SouthCentral,245188.81,organic,5.38950064583762
May,2016,Seattle,245634.1,organic,5.39028865731371
Sep,2017,Syracuse,248287.78,conventional,5.39495534537347
Jan,2018,Plains,248353.17,organic,5.3950697077366
Nov,2016,Albany,249047.61,conventional,5.39628237835593
Apr,2017,Portland,249854.89,organic,5.39768785359543
Aug,2016,Syracuse,250945.72,conventional,5.39957979297989
Mar,2015,Northeast,251092.8,organic,5.39983425964601
Jan,2016,Southeast,252333.23,organic,5.40197444693191
Nov,2016,Louisville,252816.44,conventional,5.40280531157687
Sep,2017,Boise,252841.94,conventional,5.40284911391353
Sep,2017,Spokane,252902.33,conventional,5.4029528305365
Mar,2015,Albany,253294.82,conventional,5.40362630835186
Oct,2015,Boise,254466.11,conventional,5.40562995083764
Nov,2016,LosAngeles,255107.07,organic,5.40672249475028
Jul,2016,Plains,255332.4,organic,5.40710592741063
Mar,2019,Baltimore/Washington,255797.49,organic,5.40789627867079
Feb,2016,Midsouth,255961.67,organic,5.40817493502346
Oct,2016,Southeast,256622.33,organic,5.40929444383097
Nov,2017,LosAngeles,257036.24,organic,5.40999435960541
Oct,2017,BaltimoreWashington,257408.16,organic,5.41062231019386
Jun,2015,Syracuse,259270.15,conventional,5.41375251894245
